Product_ID,Product_Name,Category,Base_Price,Demand_Elasticity,Seasonal_Factor,Competitor_Price,Inventory_Level,Customer_Rating,Green_Certification
P3022,Organic Cotton T-Shirt,Household,95.65,-0.87,1.44,79.99,229,3.8,0
P3023,Eco-Friendly Notebook,Clothing,24.63,-1.05,0.88,8.44,194,4.3,1
P3024,Organic Wool Socks,Household,32.84,-1.41,0.91,34.17,405,5,0
P3025,Organic Wool Socks,Electronics,9.3,-0.65,1.39,48.2,358,4.7,0
P3026,Recycled Paper Planner,Household,24.69,-0.52,0.96,57.31,108,4.6,0
P3027,Solar Charger,Household,62.49,-0.67,0.93,84.64,320,3.3,0
P3028,Solar-Powered Lantern,Clothing,81.18,-1.14,1.26,97.87,753,3.6,0
P3029,Recycled Paper Planner,Personal Care,55.99,-1.11,0.83,68.71,930,3.6,0
P3030,Organic Wool Socks,Clothing,56.36,-1.12,1.41,68.11,346,4.3,1
P3031,Bamboo Toothbrush,Clothing,33.62,-0.56,1.18,15.51,881,3.8,1
P3032,Organic Wool Socks,Clothing,83.87,-0.96,1.27,11.3,81,4.5,0
P3033,Compostable Trash Bags,Electronics,37.37,-0.89,1.48,27.95,266,4,1
P3034,Compostable Trash Bags,Household,79.17,-1.48,0.86,74.78,559,4.7,0
P3035,Bamboo Toothbrush,Stationery,69.5,-0.84,1.24,16.4,185,3.5,0
P3036,Organic Cotton T-Shirt,Clothing,19.11,-0.5,1.24,107.43,293,4,1
P3037,Organic Wool Socks,Household,52.14,-1.19,1.14,111.94,597,3,1
P3038,Bamboo Toothbrush,Electronics,44.75,-0.6,1.45,67.02,441,4.7,0
P3039,Solar Charger,Clothing,10.6,-0.76,1.31,17.02,716,4,0
P3040,Compostable Trash Bags,Personal Care,9.93,-1.15,1.3,37.59,263,3.4,0
P3041,Bamboo Toothbrush,Electronics,22.16,-0.66,0.83,52.49,50,3.9,0
P3042,Organic Wool Socks,Household,47.02,-1.04,1.29,59.04,777,3,0
P3043,Reusable Water Bottle,Household,19.29,-0.92,1,67.19,732,3.6,0
P3044,Solar-Powered Lantern,Electronics,17.66,-1.46,1.43,24.42,650,3.9,0
P3045,Eco-Friendly Notebook,Clothing,94.05,-1.35,1,112.41,755,3.4,0
P3046,Reusable Water Bottle,Household,78.56,-1.29,1.29,6.62,240,4.3,1
P3047,Recycled Paper Planner,Electronics,76.33,-1.13,1.39,117.22,678,4.6,0
P3048,Reusable Water Bottle,Stationery,20.32,-1.04,1.29,17.95,555,3,0
P3049,Reusable Water Bottle,Household,73.07,-0.89,0.87,72.82,341,4.9,0
P3050,Organic Cotton T-Shirt,Personal Care,43.92,-0.65,1.05,53.73,582,3.4,0
P3051,Reusable Water Bottle,Personal Care,22.16,-0.55,1.38,95,559,4.8,1
P3052,Solar Charger,Personal Care,67.01,-0.91,1.28,81.49,384,4.7,1
P3053,Recycled Paper Planner,Household,18.6,-1.34,1.13,48.2,123,3.5,0
P3054,Organic Wool Socks,Electronics,18.84,-1.38,1.19,20.09,599,3.6,1
P3055,Organic Cotton T-Shirt,Personal Care,58.18,-0.85,1.26,98.25,829,4.3,1
P3056,Solar-Powered Lantern,Electronics,24.69,-0.54,1.23,7.87,134,3.6,0
P3057,Solar-Powered Lantern,Household,66.99,-0.88,1.4,105.89,504,3.9,1
P3058,Recycled Paper Planner,Electronics,33.86,-1.27,1.42,44.29,796,3.3,1
P3059,Solar Charger,Stationery,12.56,-1.5,1.05,17.92,416,4.1,0
P3060,Organic Cotton T-Shirt,Clothing,9.1,-0.61,1.3,48.62,827,3.1,1
P3061,Eco-Friendly Notebook,Personal Care,72.44,-0.86,1.19,9.71,743,4.3,0
P3062,Solar Charger,Electronics,9.79,-1.4,1.01,47.35,396,3.6,0
P3063,Recycled Paper Planner,Electronics,72.65,-0.73,0.93,39.73,172,3.3,0
P3064,Solar-Powered Lantern,Stationery,38.28,-1.21,1.1,13.15,771,4,1
P3065,Solar Charger,Personal Care,33.73,-1.08,1.43,31.29,95,3.6,0
P3066,Compostable Trash Bags,Household,15.01,-1.42,0.92,81.27,120,3.8,0
P3067,Bamboo Toothbrush,Stationery,84.14,-1.25,1.12,54.32,876,4.6,0
P3068,Recycled Paper Planner,Electronics,22.31,-1.17,1.33,9.88,620,3.6,1
P3069,Organic Wool Socks,Household,78.35,-0.56,0.96,79.73,376,4.6,1
P3070,Organic Cotton T-Shirt,Personal Care,94.76,-1.12,1.24,67.68,395,4.1,0
P3071,Solar-Powered Lantern,Household,54.14,-1.06,1.04,103.96,538,4.4,0
P3072,Compostable Trash Bags,Personal Care,94.53,-1.16,1.14,13.62,348,3.6,1
P3073,Solar-Powered Lantern,Electronics,33.73,-0.73,0.84,109.37,761,3.2,0
P3074,Organic Cotton T-Shirt,Electronics,61.41,-1.2,1.12,56.13,935,4.1,0
P3075,Organic Cotton T-Shirt,Household,70.41,-0.53,1.06,83.7,401,3.9,1
P3076,Solar Charger,Household,13.78,-1.14,1.34,10.35,331,3.4,1
P3077,Organic Wool Socks,Household,96.31,-1.28,0.81,117.22,274,4.2,1
P3078,Bamboo Toothbrush,Personal Care,34.52,-1.39,0.95,41.93,561,4.3,1
P3079,Recycled Paper Planner,Stationery,92.43,-1.08,1.12,21.19,439,5,0
P3080,Compostable Trash Bags,Stationery,44.06,-1.27,1.33,26.54,392,3.1,1
P3081,Eco-Friendly Notebook,Clothing,21.27,-0.61,0.97,118.56,531,3.1,1
P3082,Reusable Water Bottle,Electronics,40.95,-1.17,1.13,10.2,250,5,1
P3083,Bamboo Toothbrush,Stationery,43.66,-0.78,1.49,77.9,941,3.4,1
P3084,Organic Cotton T-Shirt,Clothing,10.83,-0.51,1.45,102.03,106,3.5,1
P3085,Eco-Friendly Notebook,Household,71.11,-1.22,1.31,45.61,398,3.4,0
P3086,Bamboo Toothbrush,Electronics,48.19,-0.67,1.08,56.82,374,3.6,1
P3087,Eco-Friendly Notebook,Stationery,84.76,-0.54,1.21,86.61,751,4.1,0
P3088,Solar-Powered Lantern,Stationery,71.66,-1.13,1.29,80.78,590,5,1
P3089,Bamboo Toothbrush,Stationery,15.82,-1.08,0.81,91.87,368,3.5,0
P3090,Organic Cotton T-Shirt,Stationery,41.11,-1.04,1.24,22.74,92,4.5,0
P3091,Bamboo Toothbrush,Household,91.29,-1,1.4,103.62,217,4.5,1
P3092,Organic Wool Socks,Electronics,83.17,-1.37,1.38,15.55,109,4.8,0
P3093,Solar Charger,Clothing,12.43,-0.84,1.25,8.38,197,3.4,1
P3094,Recycled Paper Planner,Personal Care,34.42,-1.08,0.97,107.64,520,4.4,0
P3095,Biodegradable Phone Case,Household,22.01,-1.48,0.92,68.25,434,3.6,1
P3096,Organic Cotton T-Shirt,Stationery,88.06,-0.71,1.34,54.99,238,3.7,1
P3097,Organic Wool Socks,Clothing,12.39,-1.13,1.4,66.55,951,4.8,1
P3098,Reusable Water Bottle,Electronics,24.93,-1.17,1.25,8.05,360,4.2,1
P3099,Solar-Powered Lantern,Clothing,15.37,-1.45,1.23,51.29,495,3.1,1
P3100,Bamboo Toothbrush,Clothing,17.4,-1.17,1.47,92.15,96,4.1,0
P3101,Biodegradable Phone Case,Personal Care,22.4,-0.61,1.14,107.41,851,4.3,1
P3102,Solar Charger,Electronics,81.88,-0.71,1.29,89.07,916,3.2,0
P3103,Solar-Powered Lantern,Personal Care,73.62,-0.99,0.8,86.16,947,4.4,1
P3104,Compostable Trash Bags,Electronics,24.07,-0.57,1.37,70.24,276,3,0
P3105,Solar Charger,Clothing,28.03,-0.54,0.92,119.77,281,3.1,1
P3106,Organic Wool Socks,Stationery,21.56,-1.08,1.15,113.57,368,4.5,0
P3107,Bamboo Toothbrush,Electronics,68.28,-0.72,1.19,104.98,944,3.4,1
P3108,Reusable Water Bottle,Stationery,23.03,-1.44,1.2,10.46,949,3.5,1
P3109,Eco-Friendly Notebook,Stationery,41.82,-0.93,0.94,79.07,146,4.6,0
P3110,Reusable Water Bottle,Stationery,15.08,-0.72,1.1,110.44,842,4.8,0
P3111,Recycled Paper Planner,Clothing,81.47,-0.5,1.18,18.01,686,4,1
P3112,Bamboo Toothbrush,Clothing,77.37,-0.98,0.96,102.27,408,3.1,1
P3113,Compostable Trash Bags,Clothing,58.51,-0.52,0.99,88.6,56,3.2,1
P3114,Organic Wool Socks,Clothing,16.91,-0.91,1.39,18.58,818,3.4,1
P3115,Compostable Trash Bags,Electronics,32.97,-1.32,1.07,39.57,317,3,0
P3116,Recycled Paper Planner,Stationery,44.87,-0.81,1.36,8.6,125,4.4,1
P3117,Organic Cotton T-Shirt,Clothing,94.19,-1.3,0.81,108.61,691,3.2,1
P3118,Solar-Powered Lantern,Household,71.92,-0.7,1.18,65.37,649,3.2,0
P3119,Reusable Water Bottle,Clothing,54.5,-1.18,0.99,16.7,134,4.5,1
P3120,Solar-Powered Lantern,Household,32.97,-1.31,1.18,42.04,535,4,0
P3121,Solar Charger,Household,82.04,-0.51,1.15,48.48,870,4.4,1
P3122,Eco-Friendly Notebook,Personal Care,88.4,-0.51,1.02,108.42,106,3.4,0
P3123,Compostable Trash Bags,Clothing,21.81,-0.91,1.41,17.82,669,4.2,1
P3124,Biodegradable Phone Case,Personal Care,27.43,-1.05,0.86,119.08,325,3.2,1
P3125,Compostable Trash Bags,Stationery,40.81,-0.79,1.3,58.1,643,4.9,0
P3126,Organic Wool Socks,Household,83.23,-0.92,1.25,93.56,972,3.2,0
P3127,Solar-Powered Lantern,Household,54.87,-1.25,1.37,12.39,529,4.3,0
P3128,Reusable Water Bottle,Personal Care,41.19,-0.71,1.24,31.14,530,3.3,0
P3129,Compostable Trash Bags,Clothing,92.44,-1.34,1.43,11.95,289,3.3,1
P3130,Eco-Friendly Notebook,Clothing,18.73,-1.4,1.09,42.58,106,4.9,1
P3131,Solar-Powered Lantern,Clothing,92.25,-1.41,1.43,7.53,279,3.6,0
P3132,Organic Cotton T-Shirt,Household,22.26,-1.09,0.81,30.15,931,3.3,0
P3133,Reusable Water Bottle,Electronics,25.59,-1.48,1.36,68.26,224,4.7,0
P3134,Solar Charger,Household,94.83,-0.88,0.82,28.93,752,3.4,0
P3135,Solar Charger,Electronics,25.76,-1.08,0.88,37.33,559,4.1,1
P3136,Solar-Powered Lantern,Household,86.93,-0.69,0.9,13.69,269,3.8,0
P3137,Solar Charger,Household,74.39,-0.97,0.92,5.1,414,3.5,0
P3138,Recycled Paper Planner,Personal Care,30.58,-0.72,0.93,115.17,308,3.2,1
P3139,Solar Charger,Clothing,29.62,-0.67,0.98,38.51,591,3.2,0
P3140,Solar Charger,Stationery,25.72,-0.5,1.22,41.23,590,3.9,1
P3141,Reusable Water Bottle,Personal Care,7.52,-1.16,0.84,104.58,226,3.5,1
P3142,Recycled Paper Planner,Household,11.42,-0.59,0.88,41.96,685,3.1,0
P3143,Solar-Powered Lantern,Personal Care,21.65,-0.55,0.98,85.87,724,3.6,0
P3144,Solar Charger,Personal Care,98.48,-0.67,1.42,97.53,953,3.7,0
P3145,Solar Charger,Clothing,35.11,-1.17,1.37,63.09,462,3.7,0
P3146,Organic Cotton T-Shirt,Household,99.53,-0.58,1.42,37.13,985,4.5,1
P3147,Bamboo Toothbrush,Electronics,98.37,-0.68,1.15,76.13,460,3.6,0
P3148,Reusable Water Bottle,Clothing,13.12,-1.43,1.26,21.74,490,4.7,1
P3149,Recycled Paper Planner,Stationery,25.31,-1.44,0.89,23.48,407,3.8,0
P3150,Compostable Trash Bags,Stationery,51.78,-1.49,1.11,84.69,558,4.8,0
P3151,Organic Cotton T-Shirt,Clothing,7.23,-1.29,1.47,73.64,344,4,0
P3152,Biodegradable Phone Case,Household,86.65,-1.24,1.4,65.93,701,3.9,1
P3153,Reusable Water Bottle,Electronics,43.66,-1.19,0.93,22.78,113,4.4,1
P3154,Organic Cotton T-Shirt,Electronics,91.19,-0.61,1.2,33.11,463,3.7,0
P3155,Solar Charger,Electronics,70.88,-0.68,1.2,89.82,559,3.4,1
P3156,Solar Charger,Electronics,17.24,-0.89,0.86,14.66,414,3.1,1
P3157,Organic Cotton T-Shirt,Personal Care,70.27,-0.68,1.44,104.49,997,3.5,0
P3158,Organic Wool Socks,Stationery,11.17,-0.84,1.3,31.49,840,4.3,0
P3159,Biodegradable Phone Case,Stationery,94.36,-1.34,1.29,80.2,532,3.2,1
P3160,Reusable Water Bottle,Personal Care,99.14,-0.94,1.06,31.68,559,3.5,1
P3161,Solar-Powered Lantern,Electronics,37.91,-0.64,1.02,13.09,376,3.5,0
P3162,Solar Charger,Clothing,8.84,-0.98,0.91,75.27,893,4.9,0
P3163,Solar Charger,Stationery,36.67,-0.57,1.33,78.38,100,4.5,0
P3164,Eco-Friendly Notebook,Electronics,59.77,-1.03,1.35,17.47,927,3.9,0
P3165,Organic Cotton T-Shirt,Clothing,36.69,-1.16,1.48,96.57,330,3.5,0
P3166,Organic Wool Socks,Clothing,97.52,-1.27,1.04,101.19,276,4.3,1
P3167,Recycled Paper Planner,Clothing,17.75,-0.53,0.83,68.56,69,3,1
P3168,Reusable Water Bottle,Personal Care,42.16,-0.98,1.36,85.83,435,3.2,1
P3169,Solar Charger,Electronics,64.55,-1.17,0.89,86.58,277,4.9,1
P3170,Bamboo Toothbrush,Electronics,15.86,-0.69,1.45,27.12,413,4.6,1
P3171,Biodegradable Phone Case,Household,37.18,-0.7,0.88,41.64,686,3.6,0
P3172,Organic Wool Socks,Personal Care,52.29,-0.75,1.23,82.08,790,4.5,0
P3173,Solar-Powered Lantern,Household,98.34,-0.72,0.93,99.39,708,4.2,1
P3174,Biodegradable Phone Case,Clothing,74.2,-1.12,1.27,40.02,551,3.6,1
P3175,Reusable Water Bottle,Household,41.97,-0.98,1.26,25.02,461,4.5,0
P3176,Biodegradable Phone Case,Electronics,73.82,-0.69,1.27,15.25,895,3.9,0
P3177,Biodegradable Phone Case,Clothing,19.58,-1.5,1.13,52.13,777,4.8,1
P3178,Organic Wool Socks,Clothing,48.68,-0.67,1.03,57.29,434,3.4,0
P3179,Solar-Powered Lantern,Personal Care,57.33,-0.93,1.33,110.87,61,4.3,0
P3180,Biodegradable Phone Case,Household,48.48,-0.71,1.29,16.24,347,3.8,1
P3181,Compostable Trash Bags,Electronics,30.76,-1.19,0.86,38.81,613,4.4,0
P3182,Solar Charger,Electronics,88.1,-0.78,0.84,46.35,859,5,0
P3183,Organic Wool Socks,Personal Care,67.05,-1.39,0.96,36.5,199,3.9,0
P3184,Organic Cotton T-Shirt,Stationery,12.58,-1.02,1.17,61.61,129,3.5,0
P3185,Solar-Powered Lantern,Clothing,97.19,-1.5,1.29,49.78,797,5,0
P3186,Eco-Friendly Notebook,Clothing,35.98,-1.31,1.14,6.97,787,3.6,1
P3187,Organic Cotton T-Shirt,Stationery,31.52,-0.7,1.21,98.82,407,4.7,1
P3188,Reusable Water Bottle,Clothing,6.37,-1.3,1.18,68.76,101,4.8,0
P3189,Eco-Friendly Notebook,Personal Care,63.44,-1.34,1.32,91.15,519,4.6,1
P3190,Solar-Powered Lantern,Stationery,69.37,-0.72,1.48,18.95,482,3.2,0
P3191,Solar Charger,Personal Care,99.13,-1.41,1.28,6.21,103,3.4,0
P3192,Eco-Friendly Notebook,Stationery,49.52,-1.15,1.04,111.09,226,4.9,1
P3193,Recycled Paper Planner,Stationery,61.38,-1.11,1.48,57.86,496,4.3,1
P3194,Solar Charger,Stationery,88.1,-0.59,0.91,107.71,365,4.3,1
P3195,Eco-Friendly Notebook,Household,60.84,-1.3,1.27,100.68,370,3.5,0
P3196,Eco-Friendly Notebook,Stationery,19.82,-0.88,0.93,75.36,215,3.4,1
P3197,Reusable Water Bottle,Electronics,17.48,-1.02,1.36,114.38,914,3.8,0
P3198,Biodegradable Phone Case,Household,30.68,-0.76,1.17,112.45,663,4.8,0
P3199,Organic Cotton T-Shirt,Electronics,21.46,-1.23,0.97,57.96,963,4.6,1
P3200,Recycled Paper Planner,Stationery,57.25,-0.57,1.4,27.73,130,4.1,0
P3201,Organic Wool Socks,Electronics,13.5,-1.25,1.3,23.49,770,4.8,0
P3202,Solar Charger,Electronics,65.73,-0.98,1.49,17.96,697,3.1,1
P3203,Biodegradable Phone Case,Stationery,91.29,-1.11,0.84,88.14,284,4.3,1
P3204,Eco-Friendly Notebook,Household,61.13,-0.56,1.1,105.02,69,3.7,0
P3205,Biodegradable Phone Case,Electronics,97.65,-0.92,0.84,37.16,370,3.5,1
P3206,Eco-Friendly Notebook,Stationery,71.19,-1.14,1.47,75.04,423,3.7,0
P3207,Organic Cotton T-Shirt,Electronics,9.49,-0.69,1.04,56.89,750,3.5,0
P3208,Reusable Water Bottle,Clothing,96.92,-0.77,1.1,50.01,774,4.7,0
P3209,Biodegradable Phone Case,Household,36.23,-0.93,0.83,107.37,861,4.5,1
P3210,Reusable Water Bottle,Electronics,85.66,-1.49,1.02,26.73,994,4.7,0
P3211,Recycled Paper Planner,Electronics,32.01,-0.88,1.11,70.45,486,5,1
P3212,Organic Wool Socks,Stationery,14.92,-1.04,0.84,35.52,962,4.5,0
P3213,Organic Wool Socks,Household,32.42,-1.33,0.92,58.53,970,4.6,0
P3214,Reusable Water Bottle,Electronics,38.32,-1.29,0.98,98.82,357,3.5,1
P3215,Solar-Powered Lantern,Clothing,77.31,-1.35,1.05,49.43,889,4.5,1
P3216,Solar Charger,Stationery,52.93,-1.04,1.45,61.7,644,4.3,0
P3217,Recycled Paper Planner,Stationery,47.27,-0.67,1.17,100.54,674,3.1,1
P3218,Eco-Friendly Notebook,Personal Care,84.68,-0.94,1.48,118.74,921,3.1,1
P3219,Organic Cotton T-Shirt,Personal Care,6.08,-1.41,1.04,110.76,185,4.7,1
P3220,Organic Cotton T-Shirt,Electronics,68.46,-1.03,1.32,8.86,234,3.8,0
P3221,Organic Cotton T-Shirt,Personal Care,58.93,-1.06,0.95,37.4,886,4.5,1
P3222,Organic Wool Socks,Electronics,20.21,-0.69,0.89,46.12,977,3.6,1
P3223,Organic Wool Socks,Electronics,68.36,-1.33,1.21,118.25,419,4.7,0
P3224,Reusable Water Bottle,Personal Care,23.14,-1.49,1.49,114.12,213,4,0
P3225,Solar-Powered Lantern,Household,97.75,-0.9,1.07,35.87,501,3.1,1
P3226,Eco-Friendly Notebook,Household,33.39,-0.59,1.2,27.36,577,3.4,1
P3227,Compostable Trash Bags,Clothing,8.56,-0.67,1.11,78.57,720,3.2,0
P3228,Bamboo Toothbrush,Household,55.02,-1.02,1.39,51.54,536,4.6,1
P3229,Solar-Powered Lantern,Clothing,82.22,-1.5,1.16,97.52,284,4.4,0
P3230,Biodegradable Phone Case,Electronics,35.47,-0.63,1.01,108.25,447,4.3,0
P3231,Reusable Water Bottle,Personal Care,26.41,-0.56,1.16,37.72,551,4.4,0
P3232,Compostable Trash Bags,Personal Care,76.69,-0.89,0.94,43.55,601,3.9,1
P3233,Solar Charger,Stationery,84.82,-1.45,1.32,51.5,993,4.8,0
P3234,Organic Wool Socks,Clothing,23.46,-1.47,0.83,83.76,273,3.9,1
P3235,Solar Charger,Clothing,90.96,-1.35,1,85.02,533,4,1
P3236,Bamboo Toothbrush,Electronics,60.59,-0.64,0.83,22.69,629,3.3,1
P3237,Reusable Water Bottle,Stationery,86.63,-1.07,1.04,13.44,398,4.4,0
P3238,Biodegradable Phone Case,Electronics,69.22,-1.01,1.13,87.23,858,3.4,0
P3239,Solar Charger,Clothing,6.67,-1.49,1.16,87.31,269,4,1
P3240,Bamboo Toothbrush,Clothing,27.35,-1.38,1.39,60.83,925,4.4,0
P3241,Organic Wool Socks,Stationery,72.57,-1.12,0.89,46.18,538,3.7,0
P3242,Recycled Paper Planner,Personal Care,31.63,-0.69,1.21,66.23,305,3.5,1
P3243,Reusable Water Bottle,Stationery,29.83,-1.11,1.08,54.58,950,4.2,0
P3244,Organic Cotton T-Shirt,Clothing,25.2,-0.75,1.37,25.73,457,4.4,1
P3245,Biodegradable Phone Case,Stationery,30.98,-0.62,1.3,65.95,697,3.3,1
P3246,Organic Wool Socks,Personal Care,40.2,-1.22,1.33,18.55,50,4.1,0
P3247,Organic Wool Socks,Personal Care,85.89,-1.44,0.98,71.5,610,4.1,0
P3248,Organic Cotton T-Shirt,Stationery,54.78,-1.45,1.48,44.33,76,4.6,1
P3249,Bamboo Toothbrush,Household,36.18,-0.96,0.92,108.61,670,3.1,0
P3250,Organic Wool Socks,Clothing,73.86,-0.96,1.48,61.65,178,3.2,0
P3251,Solar Charger,Clothing,6.54,-1.1,0.85,63.5,512,4.4,1
P3252,Reusable Water Bottle,Clothing,46.12,-0.68,1.03,92.12,586,4.9,0
P3253,Biodegradable Phone Case,Clothing,59.9,-1.03,1.25,45.65,808,3.9,0
P3254,Biodegradable Phone Case,Stationery,88.7,-1.07,1.45,69.84,955,3.6,1
P3255,Organic Wool Socks,Electronics,91.51,-0.95,0.99,115.02,801,3,1
P3256,Bamboo Toothbrush,Electronics,24.74,-1,1.09,28.25,674,4.4,1
P3257,Eco-Friendly Notebook,Clothing,14.86,-0.87,1.04,96.77,187,3.8,0
P3258,Compostable Trash Bags,Clothing,67.96,-0.58,1.4,45.08,192,4.5,1
P3259,Organic Cotton T-Shirt,Household,42.39,-1.37,1.02,34.64,111,4.5,1
P3260,Reusable Water Bottle,Personal Care,47.54,-0.72,0.84,99.06,107,3.5,1
P3261,Solar-Powered Lantern,Stationery,70.56,-1.19,1.13,16.46,676,3.3,0
P3262,Solar-Powered Lantern,Electronics,43.41,-1.43,1.09,70.37,611,3.6,0
P3263,Solar-Powered Lantern,Stationery,7.9,-1.21,1.35,71.31,212,3.6,0
P3264,Bamboo Toothbrush,Electronics,24.77,-1.07,1.08,107.17,751,3.8,1
P3265,Solar-Powered Lantern,Personal Care,22.75,-0.52,1.35,37.43,116,3.8,1
P3266,Solar Charger,Personal Care,40.77,-0.8,1.17,74.83,579,4,1
P3267,Bamboo Toothbrush,Household,35.38,-0.52,0.85,37.11,695,3.1,0
P3268,Bamboo Toothbrush,Household,61.43,-0.86,1.26,74.09,758,4.8,1
P3269,Bamboo Toothbrush,Electronics,87.52,-1.43,1.35,97.91,796,3.8,1
P3270,Reusable Water Bottle,Clothing,24.4,-1.18,1.04,86.49,246,4.6,1
P3271,Compostable Trash Bags,Stationery,81.1,-1.08,1.33,76.8,121,3.3,1
P3272,Biodegradable Phone Case,Household,94.23,-0.81,1.22,25.59,266,4.5,0
P3273,Bamboo Toothbrush,Clothing,23.96,-0.9,1.29,91.52,677,4.6,1
P3274,Eco-Friendly Notebook,Electronics,80.25,-0.79,1.24,105.56,222,4.6,1
P3275,Compostable Trash Bags,Personal Care,51.47,-1.32,1.09,100.38,694,3.4,0
P3276,Biodegradable Phone Case,Personal Care,84.9,-1.06,1.46,6.6,583,3.1,0
P3277,Organic Cotton T-Shirt,Clothing,63.75,-1.41,1.5,106.32,433,4.2,0
P3278,Solar Charger,Household,9.74,-1.09,0.94,110.02,449,3.8,1
P3279,Solar Charger,Electronics,7.55,-0.79,1.12,43.28,312,3.4,0
P3280,Organic Cotton T-Shirt,Electronics,34.05,-0.67,1.29,85.02,509,4.7,1
P3281,Solar-Powered Lantern,Personal Care,91.74,-1.45,1.23,77.56,939,3.4,0
P3282,Organic Cotton T-Shirt,Stationery,54.17,-1.04,0.9,26.23,291,4.1,1
P3283,Bamboo Toothbrush,Electronics,46.72,-1.31,0.97,19.28,909,3.8,1
P3284,Biodegradable Phone Case,Personal Care,8.19,-0.69,1.38,56.54,311,4.4,0
P3285,Solar Charger,Clothing,13.11,-1.31,1.2,107.88,699,4.4,1
P3286,Recycled Paper Planner,Stationery,38.93,-1.02,1.29,42.57,192,4.9,1
P3287,Reusable Water Bottle,Personal Care,81.44,-1.46,1.14,49.06,591,3.4,0
P3288,Recycled Paper Planner,Clothing,65.02,-0.84,1.4,94.16,336,4.8,1
P3289,Organic Wool Socks,Clothing,63.75,-0.68,1.21,56.44,288,3.7,1
P3290,Organic Wool Socks,Clothing,58.3,-0.55,1.39,66.38,366,4,1
P3291,Eco-Friendly Notebook,Electronics,70.06,-1.32,1.14,16.2,202,3.6,1
P3292,Solar Charger,Stationery,24.46,-1.46,0.96,63,61,3.7,1
P3293,Recycled Paper Planner,Clothing,84.41,-1.4,0.91,102.46,857,3.4,1
P3294,Reusable Water Bottle,Stationery,27.9,-0.51,1.17,105.09,798,4.2,0
P3295,Eco-Friendly Notebook,Clothing,70.75,-1.03,1.3,39.34,807,5,1
P3296,Solar-Powered Lantern,Personal Care,52.21,-0.93,0.99,95.75,863,4.9,1
P3297,Compostable Trash Bags,Electronics,87.67,-0.92,0.9,18.04,576,3.7,0
P3298,Solar Charger,Household,22.6,-0.8,1.11,31.34,115,3.3,0
P3299,Solar-Powered Lantern,Clothing,62.81,-0.63,1,85.07,67,3.1,0
P3300,Recycled Paper Planner,Household,6.05,-1.04,1.48,77.3,708,3.8,1
P3301,Biodegradable Phone Case,Clothing,24.68,-0.67,0.94,82.98,175,3.4,1
P3302,Organic Wool Socks,Clothing,87.76,-0.82,1.17,108.84,217,4.6,0
P3303,Recycled Paper Planner,Stationery,91.51,-0.94,1.08,69.15,805,3.3,1
P3304,Reusable Water Bottle,Stationery,93.44,-0.62,1.15,63.93,632,4.7,1
P3305,Bamboo Toothbrush,Stationery,99.89,-0.95,1.38,87.74,731,4.6,1
P3306,Recycled Paper Planner,Clothing,78.47,-0.82,1.39,115.92,506,3.7,0
P3307,Solar-Powered Lantern,Clothing,94.55,-0.55,1.24,117.57,198,3.7,1
P3308,Reusable Water Bottle,Household,44.15,-0.71,1.33,109.55,771,3.5,0
P3309,Recycled Paper Planner,Personal Care,68.08,-0.61,1.41,24.74,301,4.6,1
P3310,Reusable Water Bottle,Electronics,95.21,-1.41,1.2,43.21,82,4,0
P3311,Solar Charger,Personal Care,43.84,-0.89,1.16,26.63,774,3.5,0
P3312,Eco-Friendly Notebook,Personal Care,81.61,-0.57,0.88,75.1,939,3.8,1
P3313,Solar-Powered Lantern,Electronics,74.42,-1.05,1.44,111.37,373,4.2,0
P3314,Solar Charger,Clothing,46.06,-0.62,1.45,51.5,61,3.7,1
P3315,Solar Charger,Clothing,79.81,-0.81,0.93,111.7,207,4.3,0
P3316,Biodegradable Phone Case,Personal Care,68.64,-1.18,1.45,37.81,355,4.3,0
P3317,Reusable Water Bottle,Electronics,59.34,-0.66,0.82,29.55,95,3.7,1
P3318,Biodegradable Phone Case,Personal Care,68.5,-0.7,1.16,64.58,323,3.9,1
P3319,Organic Wool Socks,Clothing,8.68,-0.59,1.23,9.4,356,3.7,0
P3320,Bamboo Toothbrush,Clothing,21.88,-1.48,1.46,30.44,302,4.6,0
P3321,Recycled Paper Planner,Electronics,16.38,-1.08,0.83,60.18,627,4,1
P3322,Reusable Water Bottle,Clothing,45.94,-1.33,1.09,72.99,806,4.4,1
P3323,Biodegradable Phone Case,Stationery,65.9,-0.57,1.06,74.06,576,3.1,1
P3324,Biodegradable Phone Case,Electronics,33.19,-1.44,0.86,108.99,991,4.1,1
P3325,Solar Charger,Household,24,-0.69,1.11,72.3,287,3.7,0
P3326,Biodegradable Phone Case,Household,30.87,-0.53,0.98,11.62,226,3,0
P3327,Reusable Water Bottle,Household,25.63,-1.06,0.9,29.25,316,4.3,0
P3328,Bamboo Toothbrush,Stationery,97.27,-1.09,1.08,59.47,917,3.3,0
P3329,Solar-Powered Lantern,Stationery,29.91,-0.63,1.2,80.54,237,4.8,1
P3330,Eco-Friendly Notebook,Stationery,34.42,-0.92,0.83,89.48,780,4.8,0
P3331,Bamboo Toothbrush,Electronics,53.21,-1.34,1.15,70.88,159,3.1,0
P3332,Organic Cotton T-Shirt,Personal Care,33.75,-0.84,1.04,6.89,274,4.8,0
