Product_ID,Product_Name,Category,Base_Price,Demand_Elasticity,Seasonal_Factor,Competitor_Price,Inventory_Level,Customer_Rating,Green_Certification,Profit_Margin,Inventory_Risk,Adjusted_Elasticity,Competitor_Price_Difference,Green_Certification_Label
P2237,Recycled Paper Planner,Household,18.27,-0.98,1.35,24.25,632,3.8,0,0.24659793814432993,25.623872367167387,-3.7239999999999998,5.98,Non-Certified
P2238,Solar-Powered Lantern,Personal Care,99.1,-1.47,0.94,87.49,105,4.7,0,-0.13270088010058292,1.127165768512356,-6.909,-11.61,Non-Certified
P2240,Recycled Paper Planner,Clothing,61.18,-0.64,1.2,76.96,980,3.2,1,0.20504158004158,13.348588863463005,-2.048,15.779999999999994,Certified
P2241,Recycled Paper Planner,Clothing,52.64,-0.86,1.08,73.47,683,4.7,1,0.28351708180209606,12.013818529775975,-4.042,20.83,Certified
P2242,Compostable Trash Bags,Household,89.39,-1.22,0.89,31.75,240,3.3,1,-1.8154330708661417,3.0167012120854078,-4.026,-57.64,Certified
P2243,Solar Charger,Clothing,72.7,-1.0,1.12,78.04,957,5.0,1,0.06842644797539726,11.753291412851247,-5.0,5.340000000000003,Certified
P2244,Eco-Friendly Notebook,Electronics,36.61,-0.6,0.84,37.75,963,3.2,0,0.030198675496688757,31.31462910211886,-1.92,1.1400000000000006,Non-Certified
P2245,Solar Charger,Personal Care,17.93,-0.53,1.21,55.75,484,4.1,0,0.6783856502242153,22.308979364194087,-2.173,37.82,Non-Certified
P2246,Organic Wool Socks,Household,71.81,-1.43,0.87,40.76,248,5.0,1,-0.761776251226693,3.969606896871854,-7.1499999999999995,-31.050000000000004,Certified
P2247,Bamboo Toothbrush,Clothing,79.59,-1.39,0.97,85.69,668,3.5,1,0.07118683627027651,8.652591956457256,-4.864999999999999,6.099999999999994,Certified
P2249,Organic Cotton T-Shirt,Household,18.66,-1.44,1.23,62.02,94,3.7,1,0.6991293131247984,4.095539347676435,-5.328,43.36,Certified
P2251,Biodegradable Phone Case,Electronics,31.57,-0.68,1.23,50.73,611,3.2,0,0.37768578750246395,15.73481049983132,-2.176,19.159999999999997,Non-Certified
P2252,Eco-Friendly Notebook,Stationery,70.83,-0.53,1.14,106.22,774,3.4,1,0.3331764262850687,9.585590405492768,-1.802,35.39,Certified
P2253,Bamboo Toothbrush,Stationery,40.41,-0.87,1.34,84.04,101,4.3,0,0.519157544026654,1.8652099561583324,-3.7409999999999997,43.63000000000001,Non-Certified
P2254,Biodegradable Phone Case,Personal Care,95.67,-1.14,1.34,109.23,672,4.2,1,0.12414171930788247,5.241899626982678,-4.787999999999999,13.560000000000002,Certified
P2255,Eco-Friendly Notebook,Electronics,29.61,-1.07,0.88,23.51,918,3.9,1,-0.25946405784772425,35.23072672008843,-4.173,-6.099999999999998,Certified
P2256,Eco-Friendly Notebook,Stationery,14.58,-0.88,1.48,32.94,402,4.2,0,0.5573770491803279,18.629740851963074,-3.696,18.36,Non-Certified
P2258,Solar Charger,Electronics,58.2,-0.59,0.88,20.13,752,4.0,1,-1.891207153502236,14.682911590128084,-2.36,-38.07000000000001,Certified
P2259,Solar-Powered Lantern,Electronics,58.74,-0.73,1.31,36.05,843,3.2,0,-0.6294036061026355,10.955251113069107,-2.336,-22.690000000000005,Non-Certified
P2260,Organic Wool Socks,Stationery,81.94,-0.95,1.11,27.91,776,4.7,0,-1.9358652812611967,8.531841580413706,-4.465,-54.03,Non-Certified
P2262,Biodegradable Phone Case,Stationery,89.21,-0.95,1.43,47.25,996,3.5,1,-0.8880423280423279,7.807459886823188,-3.3249999999999997,-41.959999999999994,Certified
P2263,Compostable Trash Bags,Stationery,53.8,-0.59,0.85,42.05,683,4.3,1,-0.2794292508917955,14.935490924994534,-2.537,-11.75,Certified
P2264,Reusable Water Bottle,Electronics,96.87,-1.27,0.96,89.11,257,4.2,0,-0.08708338009202116,2.76358349678263,-5.3340000000000005,-7.760000000000005,Non-Certified
P2266,Eco-Friendly Notebook,Household,72.08,-0.65,1.37,54.2,512,4.0,1,-0.32988929889298885,5.184831128429887,-2.6,-17.879999999999995,Certified
P2267,Solar-Powered Lantern,Household,44.65,-0.67,0.84,106.61,501,3.9,0,0.581183753869243,13.357862741961286,-2.613,61.96,Non-Certified
P2270,Solar Charger,Clothing,56.65,-1.34,1.17,61.61,702,3.9,1,0.0805064112968674,10.591350397175642,-5.226,4.960000000000001,Certified
P2271,Compostable Trash Bags,Stationery,40.99,-0.73,0.96,79.58,282,3.6,0,0.4849208343804976,7.1663820444010735,-2.628,38.589999999999996,Non-Certified
P2272,Solar Charger,Clothing,94.0,-1.04,1.26,106.18,468,3.5,1,0.11471086833678665,3.951367781155015,-3.64,12.180000000000007,Certified
P2273,Organic Wool Socks,Clothing,32.81,-1.02,1.29,53.83,185,4.3,0,0.39048857514397173,4.370949488362641,-4.386,21.019999999999996,Non-Certified
P2274,Solar-Powered Lantern,Personal Care,92.39,-1.49,0.81,107.99,386,3.5,0,0.1444578201685341,5.157952266225167,-5.215,15.599999999999994,Non-Certified
P2275,Recycled Paper Planner,Personal Care,32.79,-0.86,1.08,26.5,666,3.9,1,-0.2373584905660377,18.80654671139575,-3.354,-6.289999999999999,Certified
P2276,Solar Charger,Clothing,60.64,-0.77,0.93,103.36,748,3.5,1,0.413312693498452,13.263540159446194,-2.6950000000000003,42.72,Certified
P2277,Eco-Friendly Notebook,Personal Care,34.66,-0.57,1.42,86.53,546,3.0,1,0.599445279093956,11.093682696293168,-1.71,51.870000000000005,Certified
P2278,Recycled Paper Planner,Household,36.66,-0.95,1.41,11.97,94,4.3,1,-2.0626566416040095,1.8185124568103295,-4.085,-24.689999999999998,Certified
P2280,Organic Cotton T-Shirt,Household,21.23,-0.82,1.1,67.19,567,3.6,1,0.6840303616609614,24.279535819809016,-2.952,45.959999999999994,Certified
P2281,Organic Wool Socks,Clothing,29.41,-0.57,1.09,65.1,67,4.8,1,0.5482334869431644,2.0900336589002677,-2.7359999999999998,35.69,Certified
P2282,Compostable Trash Bags,Clothing,10.19,-1.11,1.34,79.04,466,4.5,1,0.8710779352226721,34.127693231584956,-4.995,68.85000000000001,Certified
P2283,Recycled Paper Planner,Household,18.73,-0.83,0.89,42.62,493,3.1,0,0.5605349601126232,29.57461741962962,-2.573,23.889999999999997,Non-Certified
P2284,Biodegradable Phone Case,Personal Care,25.92,-1.06,1.47,56.24,149,3.6,1,0.5391180654338549,3.9105148232132354,-3.8160000000000003,30.32,Certified
P2285,Recycled Paper Planner,Household,24.67,-1.16,0.82,100.76,561,4.5,0,0.7551607780865423,27.73191493568766,-5.22,76.09,Non-Certified
P2286,Reusable Water Bottle,Electronics,52.61,-0.54,1.19,37.48,502,3.8,1,-0.4036819637139809,8.018413599996167,-2.052,-15.130000000000003,Certified
P2287,Reusable Water Bottle,Stationery,50.23,-1.45,1.15,32.19,134,4.0,0,-0.5604224914569742,2.31976386881216,-5.8,-18.04,Non-Certified
P2288,Compostable Trash Bags,Personal Care,26.06,-0.56,0.89,19.7,238,4.2,1,-0.32284263959390863,10.26153992083955,-2.3520000000000003,-6.359999999999999,Certified
P2289,Bamboo Toothbrush,Stationery,63.05,-0.7,1.5,78.24,393,4.0,0,0.19414621676891614,4.15543219666931,-2.8,15.189999999999998,Non-Certified
P2290,Organic Cotton T-Shirt,Electronics,20.75,-1.16,1.3,85.37,421,3.3,1,0.7569403771816797,15.607043558850787,-3.8279999999999994,64.62,Certified
P2291,Organic Cotton T-Shirt,Electronics,88.04,-1.05,1.25,40.89,634,3.9,0,-1.1530936659329911,5.761017719218536,-4.095,-47.150000000000006,Non-Certified
P2292,Biodegradable Phone Case,Personal Care,51.59,-1.15,0.85,103.28,304,3.6,1,0.5004841208365608,6.932488056280857,-4.14,51.69,Certified
P2293,Reusable Water Bottle,Personal Care,63.26,-0.69,1.07,21.83,254,3.2,1,-1.897846999541915,3.752500435821901,-2.2079999999999997,-41.43,Certified
P2295,Compostable Trash Bags,Personal Care,85.34,-1.36,0.85,53.52,256,4.3,1,-0.5945440956651719,3.5291360509519016,-5.848,-31.82,Certified
P2296,Recycled Paper Planner,Electronics,11.22,-1.09,1.17,65.7,391,3.2,0,0.8292237442922374,29.785029785029785,-3.4880000000000004,54.480000000000004,Non-Certified
P2297,Organic Wool Socks,Clothing,74.65,-0.82,0.93,84.74,120,4.4,1,0.11907009676658001,1.7284964241730223,-3.608,10.08999999999999,Certified
P2299,Organic Cotton T-Shirt,Clothing,38.65,-0.9,1.43,55.3,999,4.4,1,0.3010849909584087,18.0750685278499,-3.9600000000000004,16.65,Certified
P2302,Eco-Friendly Notebook,Clothing,19.82,-1.0,1.22,77.73,570,3.3,1,0.7450147948025215,23.572811037038264,-3.3,57.910000000000004,Certified
P2303,Solar Charger,Clothing,54.56,-1.42,1.04,90.85,751,3.9,1,0.3994496422674738,13.23525265057523,-5.537999999999999,36.28999999999999,Certified
P2304,Solar Charger,Electronics,63.03,-0.95,1.23,118.9,245,4.2,0,0.4698906644238856,3.1601934296353913,-3.9899999999999998,55.870000000000005,Non-Certified
P2305,Bamboo Toothbrush,Clothing,30.36,-1.23,0.81,83.62,166,4.2,0,0.6369289643625927,6.750272450755543,-5.166,53.260000000000005,Non-Certified
P2307,Solar-Powered Lantern,Personal Care,62.14,-0.99,1.14,26.06,769,3.4,1,-1.3844973138910208,10.855510194862761,-3.366,-36.08,Certified
P2308,Organic Cotton T-Shirt,Electronics,56.23,-0.66,0.87,21.48,838,4.2,1,-1.6177839851024207,17.129973160316517,-2.7720000000000002,-34.75,Certified
P2309,Organic Wool Socks,Household,16.94,-1.08,1.38,44.75,684,4.4,1,0.6214525139664804,29.25927827113598,-4.752000000000001,27.81,Certified
P2310,Organic Wool Socks,Household,99.29,-0.7,1.12,52.63,545,4.5,0,-0.88656659699791,4.900867588449419,-3.15,-46.660000000000004,Non-Certified
P2311,Organic Cotton T-Shirt,Electronics,52.37,-1.07,1.32,103.64,692,3.2,1,0.49469316866074875,10.010357537567772,-3.4240000000000004,51.27,Certified
P2312,Solar Charger,Electronics,39.12,-0.97,0.89,33.19,521,3.5,1,-0.17866827357637843,14.964040348337583,-3.395,-5.93,Certified
P2313,Compostable Trash Bags,Stationery,91.26,-0.97,0.95,116.71,721,4.4,1,0.21806186273669773,8.316320057210746,-4.268,25.44999999999999,Certified
P2314,Biodegradable Phone Case,Electronics,32.22,-1.28,0.93,77.77,972,4.7,1,0.5857014272855857,32.43827716705712,-6.016,45.55,Certified
P2315,Solar-Powered Lantern,Stationery,18.17,-1.32,0.94,32.52,93,3.5,1,0.4412669126691267,5.44502863031183,-4.62,14.350000000000001,Certified
P2316,Organic Cotton T-Shirt,Household,34.5,-0.65,0.92,45.81,387,3.3,1,0.2468893254747872,12.19281663516068,-2.145,11.310000000000002,Certified
P2317,Recycled Paper Planner,Household,87.34,-0.9,0.89,42.44,64,3.2,0,-1.0579641847313856,0.8233353830953808,-2.8800000000000003,-44.900000000000006,Non-Certified
P2318,Bamboo Toothbrush,Personal Care,65.18,-0.89,1.32,97.88,599,3.5,0,0.33408255006129944,6.96207239625466,-3.115,32.69999999999999,Non-Certified
P2319,Eco-Friendly Notebook,Personal Care,60.0,-1.1,1.04,53.75,773,3.6,0,-0.11627906976744186,12.387820512820511,-3.9600000000000004,-6.25,Non-Certified
P2320,Solar-Powered Lantern,Stationery,65.2,-1.14,1.42,88.87,930,3.0,0,0.2663440981208507,10.044932169705348,-3.42,23.67,Non-Certified
P2321,Solar-Powered Lantern,Personal Care,43.32,-1.43,0.82,99.17,334,4.2,1,0.5631743470807704,9.402517847893161,-6.006,55.85,Certified
P2322,Solar Charger,Clothing,54.26,-0.88,1.28,40.73,420,3.0,0,-0.33218757672477295,6.047272392185772,-2.64,-13.530000000000001,Non-Certified
P2323,Solar Charger,Household,80.94,-1.35,0.91,70.39,894,3.3,1,-0.14987924421082535,12.137602945608876,-4.455,-10.549999999999997,Certified
P2324,Organic Wool Socks,Stationery,44.67,-0.55,1.21,95.04,56,3.5,0,0.5299873737373737,1.0360642877890573,-1.9250000000000003,50.370000000000005,Non-Certified
P2325,Organic Cotton T-Shirt,Electronics,39.67,-0.95,0.97,70.26,234,4.5,1,0.4353828636493026,6.081096884347413,-4.2749999999999995,30.590000000000003,Certified
P2326,Bamboo Toothbrush,Personal Care,42.59,-0.75,1.23,107.95,66,3.1,1,0.6054654932839277,1.2598858085317177,-2.325,65.36,Certified
P2328,Compostable Trash Bags,Household,22.44,-1.2,1.37,117.48,498,4.2,0,0.8089887640449438,16.1989148678715,-5.04,95.04,Non-Certified
P2329,Solar Charger,Stationery,39.73,-1.46,1.04,14.91,203,4.6,1,-1.6646545942320587,4.912970241437395,-6.715999999999999,-24.819999999999997,Certified
P2331,Organic Cotton T-Shirt,Clothing,35.86,-0.52,1.29,27.34,490,4.5,1,-0.31163130943672274,10.592441752378976,-2.34,-8.52,Certified
P2333,Bamboo Toothbrush,Stationery,79.49,-0.94,1.32,73.37,435,4.0,0,-0.0834128390350278,4.14574732098949,-3.76,-6.11999999999999,Non-Certified
P2334,Compostable Trash Bags,Stationery,22.01,-0.58,1.29,86.91,898,3.0,0,0.7467495109883787,31.627625216163192,-1.7399999999999998,64.89999999999999,Non-Certified
P2335,Solar Charger,Household,69.65,-1.21,1.15,39.77,916,4.7,1,-0.7513200905204929,11.436062299073006,-5.687,-29.880000000000003,Certified
P2336,Organic Cotton T-Shirt,Electronics,60.76,-0.78,0.86,110.82,256,3.1,1,0.4517235156109005,4.899183979668386,-2.418,50.059999999999995,Certified
P2337,Bamboo Toothbrush,Clothing,87.87,-0.93,1.34,118.31,108,4.2,0,0.25729016989265485,0.9172301687193937,-3.9060000000000006,30.439999999999998,Non-Certified
P2338,Organic Cotton T-Shirt,Electronics,60.24,-1.47,0.82,98.08,659,4.5,0,0.3858075040783034,13.340945162439672,-6.615,37.839999999999996,Non-Certified
P2339,Compostable Trash Bags,Personal Care,50.42,-0.78,1.32,47.28,287,3.1,0,-0.06641285956006769,4.3122618489536375,-2.418,-3.1400000000000006,Non-Certified
P2340,Organic Cotton T-Shirt,Household,16.46,-0.87,0.82,12.67,382,3.0,1,-0.29913180741910034,28.302166375248202,-2.61,-3.790000000000001,Certified
P2341,Recycled Paper Planner,Household,53.66,-0.54,1.17,19.67,700,4.8,0,-1.7280122013218095,11.149657068404741,-2.592,-33.989999999999995,Non-Certified
P2342,Eco-Friendly Notebook,Electronics,91.68,-1.04,1.23,44.06,972,4.9,0,-1.0807989105764866,8.619588813689184,-5.096000000000001,-47.620000000000005,Non-Certified
P2343,Organic Wool Socks,Household,94.82,-0.77,0.81,109.5,308,4.2,0,0.13406392694063934,4.010197358998597,-3.2340000000000004,14.680000000000007,Non-Certified
P2344,Compostable Trash Bags,Electronics,77.9,-0.84,0.86,60.35,596,4.4,0,-0.29080364540182274,8.896319073349853,-3.696,-17.550000000000004,Non-Certified
P2345,Biodegradable Phone Case,Stationery,42.53,-0.83,1.12,46.83,247,3.0,1,0.09182148195601104,5.18541533707299,-2.4899999999999998,4.299999999999997,Certified
P2347,Solar Charger,Household,25.44,-0.59,1.22,42.61,69,4.7,0,0.40295705233513257,2.2231673368388494,-2.773,17.169999999999998,Non-Certified
P2348,Eco-Friendly Notebook,Clothing,60.84,-0.65,0.97,97.68,923,3.2,1,0.37714987714987713,15.640144506123887,-2.08,36.84,Certified
P2349,Solar Charger,Clothing,43.42,-0.81,1.06,92.86,435,3.4,1,0.5324143872496231,9.451344046305067,-2.754,49.44,Certified
P2350,Biodegradable Phone Case,Electronics,57.86,-1.35,1.13,67.11,606,4.9,0,0.13783340783787812,9.26863439061023,-6.615000000000001,9.25,Non-Certified
P2351,Organic Wool Socks,Household,22.46,-0.94,1.26,119.56,768,4.8,1,0.8121445299431247,27.13819276597549,-4.512,97.1,Certified
P2353,Compostable Trash Bags,Household,89.76,-1.33,1.34,98.88,162,4.9,1,0.09223300970873777,1.3468752494213423,-6.517000000000001,9.11999999999999,Certified
P2355,Organic Cotton T-Shirt,Clothing,58.77,-0.69,1.31,106.65,588,4.1,0,0.4489451476793249,7.637484462005462,-2.8289999999999997,47.88,Non-Certified
P2356,Reusable Water Bottle,Clothing,83.15,-1.45,1.08,119.29,631,3.4,1,0.30295917511945675,7.026569564152245,-4.93,36.14,Certified
P2357,Biodegradable Phone Case,Clothing,25.01,-1.38,1.13,10.36,753,4.3,0,-1.4140926640926643,26.644209572808045,-5.933999999999999,-14.650000000000002,Non-Certified
P2358,Solar-Powered Lantern,Clothing,21.74,-0.72,1.3,90.26,671,5.0,1,0.7591402614668735,23.742127237987404,-3.5999999999999996,68.52000000000001,Certified
P2359,Reusable Water Bottle,Stationery,70.37,-0.85,1.22,112.66,552,3.8,0,0.37537724125687905,6.429714599878395,-3.23,42.28999999999999,Non-Certified
P2360,Solar Charger,Clothing,90.49,-0.86,0.93,51.72,989,3.1,0,-0.7496133023975251,11.752026303625305,-2.666,-38.769999999999996,Non-Certified
P2361,Eco-Friendly Notebook,Personal Care,77.69,-0.73,1.32,73.44,466,4.5,0,-0.05787037037037037,4.544089368391081,-3.285,-4.25,Non-Certified
P2362,Reusable Water Bottle,Clothing,85.36,-1.28,0.86,34.72,856,4.8,1,-1.4585253456221199,11.660600248468866,-6.144,-50.64,Certified
P2363,Solar Charger,Electronics,16.59,-0.57,0.9,35.2,295,3.4,0,0.5286931818181818,19.75755140312102,-1.9379999999999997,18.610000000000003,Non-Certified
P2364,Biodegradable Phone Case,Electronics,24.13,-1.24,1.19,98.35,600,4.3,0,0.7546517539400102,20.895220914723122,-5.332,74.22,Non-Certified
P2365,Solar Charger,Clothing,71.65,-0.79,1.43,63.01,387,4.5,0,-0.1371210918901763,3.777102172077748,-3.555,-8.640000000000008,Non-Certified
P2366,Compostable Trash Bags,Clothing,76.73,-0.93,0.85,38.89,88,4.2,0,-0.9730007714065313,1.3492690181768001,-3.9060000000000006,-37.84,Non-Certified
P2367,Organic Wool Socks,Clothing,35.42,-1.3,1.31,105.25,388,3.1,0,0.6634679334916864,8.362032922271887,-4.03,69.83,Non-Certified
P2368,Eco-Friendly Notebook,Electronics,48.17,-1.24,1.33,38.41,646,4.1,0,-0.2541004946628484,10.083335804739168,-5.084,-9.760000000000005,Non-Certified
P2370,Bamboo Toothbrush,Personal Care,81.79,-0.94,1.25,87.32,60,3.7,1,0.0633302794319742,0.5868688103680156,-3.4779999999999998,5.529999999999987,Certified
P2371,Recycled Paper Planner,Personal Care,64.28,-1.36,0.86,56.57,176,3.0,1,-0.1362913204878911,3.1837455319025776,-4.08,-7.710000000000001,Certified
P2372,Solar-Powered Lantern,Clothing,23.04,-1.13,1.08,21.39,705,4.1,0,-0.0771388499298737,28.33236882716049,-4.632999999999999,-1.6499999999999986,Non-Certified
P2373,Eco-Friendly Notebook,Clothing,31.56,-0.78,1.47,56.81,296,4.7,1,0.44446400281640563,6.380245380788564,-3.6660000000000004,25.250000000000004,Certified
P2374,Bamboo Toothbrush,Electronics,65.15,-1.04,1.0,117.01,230,3.7,0,0.443209982052816,3.5303146584804295,-3.8480000000000003,51.86,Non-Certified
P2375,Biodegradable Phone Case,Clothing,99.52,-1.37,1.13,106.6,425,3.3,1,0.06641651031894934,3.7792021170645653,-4.521,7.079999999999998,Certified
P2376,Organic Wool Socks,Stationery,86.33,-0.52,1.32,36.09,51,4.7,0,-1.392075367137711,0.4475427271674231,-2.4440000000000004,-50.239999999999995,Non-Certified
P2377,Biodegradable Phone Case,Household,96.36,-1.14,0.97,69.34,212,3.3,1,-0.38967406980098057,2.2681268268049797,-3.7619999999999996,-27.019999999999996,Certified
P2378,Eco-Friendly Notebook,Personal Care,46.17,-1.38,1.08,110.86,423,3.6,0,0.5835287750315713,8.483142011407118,-4.968,64.69,Non-Certified
P2379,Recycled Paper Planner,Personal Care,28.27,-1.12,1.16,83.84,919,4.9,1,0.6628101145038169,28.02410255784736,-5.488000000000001,55.57000000000001,Certified
P2381,Recycled Paper Planner,Personal Care,85.52,-1.29,1.01,67.5,59,3.4,0,-0.2669629629629629,0.6830664357361836,-4.386,-18.019999999999996,Non-Certified
P2382,Bamboo Toothbrush,Stationery,11.2,-1.24,1.49,58.84,365,4.6,0,0.8096532970768184,21.872003835091085,-5.704,47.64,Non-Certified
P2383,Biodegradable Phone Case,Personal Care,19.34,-1.41,1.47,71.29,461,4.6,0,0.7287137045868985,16.215379636859915,-6.485999999999999,51.95,Non-Certified
P2386,Organic Wool Socks,Electronics,97.98,-1.14,1.27,111.91,740,4.0,0,0.12447502457331779,5.946899013618399,-4.56,13.929999999999993,Non-Certified
P2387,Recycled Paper Planner,Clothing,71.55,-1.49,1.11,38.71,194,3.4,0,-0.8483595970033582,2.4426942665936378,-5.066,-32.839999999999996,Non-Certified
P2388,Eco-Friendly Notebook,Electronics,33.81,-0.54,1.23,15.85,952,5.0,1,-1.1331230283911673,22.892154387382384,-2.7,-17.96,Certified
P2389,Reusable Water Bottle,Household,52.73,-1.11,1.11,39.81,965,3.3,0,-0.32454157246922866,16.487186978368467,-3.6630000000000003,-12.919999999999995,Non-Certified
P2390,Solar-Powered Lantern,Personal Care,63.28,-0.92,1.14,27.14,505,4.4,1,-1.3316138540899043,7.000354869474572,-4.048000000000001,-36.14,Certified
P2391,Bamboo Toothbrush,Electronics,55.58,-1.16,1.01,46.56,993,4.4,0,-0.19372852233676965,17.6892464345391,-5.104,-9.019999999999996,Non-Certified
P2392,Recycled Paper Planner,Stationery,60.82,-0.99,1.21,89.42,269,3.9,1,0.31983896220084995,3.6552786844257956,-3.8609999999999998,28.6,Certified
P2393,Biodegradable Phone Case,Stationery,65.64,-0.8,1.31,113.2,794,4.0,1,0.42014134275618376,9.233803629326747,-3.2,47.56,Certified
P2394,Solar Charger,Stationery,58.14,-1.31,1.08,70.37,860,4.0,1,0.17379565155606086,13.69618672680248,-5.24,12.230000000000004,Certified
P2395,Compostable Trash Bags,Clothing,92.91,-1.04,0.81,115.05,932,5.0,1,0.1924380704041721,12.384213582505835,-5.2,22.14,Certified
P2396,Reusable Water Bottle,Stationery,28.87,-1.02,0.8,38.06,472,4.1,0,0.2414608512874409,20.436439210252853,-4.1819999999999995,9.190000000000001,Non-Certified
P2397,Solar-Powered Lantern,Personal Care,21.33,-1.19,0.85,66.65,572,4.3,1,0.6799699924981246,31.54904718568159,-5.117,45.32000000000001,Certified
P2398,Solar-Powered Lantern,Clothing,68.63,-0.9,1.49,63.48,737,3.0,0,-0.08112791430371769,7.207210731214069,-2.7,-5.149999999999999,Non-Certified
P2399,Recycled Paper Planner,Personal Care,92.19,-0.58,1.22,36.91,816,4.1,1,-1.4976971010566245,7.255151958090828,-2.3779999999999997,-55.28,Certified
